Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-July-2016,97.00,97.10,95.10,96.15,96.090368969413966445,1312331,5228,126102370.00,376113,28.66,2.00,-0.85
22-July-2016,98.00,99.00,96.40,96.70,97.591396475071451254,2519200,9465,245852246.00,778387,30.90,2.60,-1.30
21-July-2016,93.65,97.30,92.35,96.85,95.509308824529072446,5604843,20990,535314681.00,1030047,18.38,4.95,3.20
20-July-2016,93.55,93.85,92.90,93.45,93.373483910982909407,673938,3056,62927939.00,212570,31.54,0.95,-0.10
19-July-2016,93.55,94.35,92.75,93.55,93.578287849309160055,748871,3593,70078066.00,227396,30.37,1.60,0.00
18-July-2016,92.00,93.80,92.00,92.95,93.142671614984064067,1049515,5137,97754631.00,266772,25.42,1.80,0.95
15-July-2016,92.00,92.40,91.10,91.70,91.698951619184283256,847402,4136,77705875.00,241752,28.53,1.30,-0.30
14-July-2016,91.60,92.30,91.00,91.70,91.633704079893740783,1625459,6255,148946829.00,590127,36.31,1.30,0.10
13-July-2016,93.20,93.50,90.55,90.95,91.937827828851711186,2092174,7550,192349933.00,912670,43.62,2.95,-2.25
12-July-2016,94.15,94.65,93.25,93.55,94.038226665765535632,1745954,8372,164186418.00,768057,43.99,1.40,-0.60
11-July-2016,94.30,95.40,92.60,93.35,93.776173154167540449,2479640,7632,232531150.00,1007152,40.62,2.80,-0.95
8-July-2016,93.20,94.30,92.25,93.90,93.548262766523467870,3520281,5527,329316172.00,2227544,63.28,2.05,0.70
7-July-2016,91.90,93.90,89.60,93.10,92.161748246952799692,3135255,12359,288950582.00,718639,22.92,4.30,1.20
5-July-2016,96.40,96.40,92.00,92.30,93.484436455967581702,2955368,14517,276280912.00,1364322,46.16,4.40,-4.10
4-July-2016,99.90,100.40,97.50,97.80,98.741835405125688018,1238702,4423,122311709.00,505775,40.83,2.90,-2.10
1-July-2016,99.50,100.55,98.85,99.45,99.740526525727961707,1514228,5258,151029898.00,505715,33.40,1.70,-0.05
30-June-2016,99.70,100.00,98.00,98.60,99.099951573955991462,912732,3739,90451697.00,401390,43.98,2.00,-1.10
29-June-2016,99.35,100.40,98.35,98.95,99.538806809258369884,878686,3343,87463356.00,305064,34.72,2.05,-0.40
28-June-2016,98.20,99.40,98.20,99.00,99.009925048568762215,1363016,4803,134952112.00,607886,44.60,1.20,0.80
27-June-2016,96.00,98.10,95.85,97.30,97.238112942725046406,1100062,3569,106967953.00,226752,20.61,2.25,1.30
24-June-2016,96.40,96.90,91.20,96.30,94.958814812190025905,2370561,9377,225105663.00,575796,24.29,5.70,-0.10
23-June-2016,100.00,100.00,98.70,99.20,99.111284380561147278,976642,4146,96796243.00,440191,45.07,1.30,-0.80
22-June-2016,102.15,102.50,99.50,99.80,100.647106821843564329,866452,3431,87205887.00,252917,29.19,3.00,-2.35
21-June-2016,100.00,102.35,99.85,102.15,101.298502326225394535,996679,4607,100962090.00,211541,21.22,2.50,2.15
20-June-2016,98.40,100.45,97.55,99.75,99.361781533188157413,1379935,4461,137112800.00,515254,37.34,2.90,1.35
17-June-2016,100.05,100.65,97.55,98.65,98.506142164582911743,1704855,7222,167938689.00,577006,33.84,3.10,-1.40
16-June-2016,102.90,102.95,98.00,99.45,99.946016992372003810,1739251,10850,173831210.00,718064,41.29,4.95,-3.45
15-June-2016,105.00,105.25,102.30,103.05,103.314547891820179378,940693,5382,97187272.00,352935,37.52,2.95,-1.95
14-June-2016,105.25,105.65,104.45,104.85,105.046497569770814187,286187,1264,30062942.00,72434,25.31,1.20,-0.40
13-June-2016,104.40,105.70,103.60,105.10,104.861458183419901525,458598,2245,48089255.00,99281,21.65,2.10,0.70
10-June-2016,107.50,108.15,104.65,105.15,106.242989375156562169,818365,3822,86945544.00,240346,29.37,3.50,-2.35
9-June-2016,106.05,107.95,105.00,107.05,106.088910028386522220,988145,3174,104831226.00,350464,35.47,2.95,1.00
8-June-2016,105.95,106.45,104.80,105.70,105.132409523845152408,4276928,2728,449643746.00,3733081,87.28,1.65,-0.25
7-June-2016,105.30,106.70,105.30,106.00,106.103880176113591415,2592872,3404,275113780.00,1729721,66.71,1.40,0.70
6-June-2016,106.05,106.80,104.45,105.15,105.160541378010666791,2398472,4614,252224614.00,1433964,59.79,2.35,-0.90
3-June-2016,105.15,106.95,105.15,106.35,106.294438202744185635,2712936,4219,288370008.00,1568105,57.80,1.80,1.20
2-June-2016,104.20,105.90,103.45,105.55,105.175864912422785537,2173168,7397,228564824.00,765014,35.20,2.45,1.35
1-June-2016,109.90,111.65,104.00,104.60,107.723007135881719677,3600396,14796,387845484.00,571067,15.86,7.65,-5.30
31-May-2016,106.65,109.25,105.15,108.90,107.169081137384056476,1808747,6053,193841754.00,660162,36.50,4.10,2.25
30-May-2016,107.00,107.40,105.20,106.20,106.132834823786340509,728973,3403,77367971.00,205796,28.23,2.20,-0.80
27-May-2016,105.00,107.20,104.50,106.75,106.011523643099382163,1525646,7014,161736057.00,335330,21.98,2.70,1.75
26-May-2016,98.05,104.70,97.45,104.15,101.456148557649222782,3146738,14694,319255918.00,582692,18.52,7.25,6.10
25-May-2016,103.30,105.25,94.65,97.25,99.170388519282038303,5349979,25362,530559496.00,755432,14.12,10.60,-6.05
24-May-2016,100.65,102.40,99.55,101.70,100.909998856197057062,743135,3866,74989752.00,196515,26.44,2.85,1.05
23-May-2016,100.00,101.50,99.05,99.95,100.372093541740595755,538241,3208,54024376.00,153663,28.55,2.45,-0.05
20-May-2016,102.00,102.50,99.00,99.40,100.742652591170825335,781500,4827,78730383.00,252777,32.35,3.50,-2.60
19-May-2016,102.50,103.80,101.65,101.90,102.689113559815702073,511563,3013,52531951.00,160115,31.30,2.15,-0.60
18-May-2016,102.50,102.80,100.70,102.20,101.700861754786508880,518593,4085,52741355.00,187971,36.25,2.10,-0.30
17-May-2016,103.90,104.00,102.60,102.75,103.155841558152926082,494945,2726,51056468.00,226705,45.80,1.40,-1.15
16-May-2016,102.50,103.70,102.40,103.45,103.132782112048989871,312881,2812,32268288.00,86097,27.52,1.30,0.95
13-May-2016,103.90,104.30,102.35,102.90,103.230575139146567717,606375,2677,62596440.00,153276,25.28,1.95,-1.00
12-May-2016,104.00,104.90,103.50,104.05,104.174065757781727517,1299101,2712,135332633.00,744012,57.27,1.40,0.05
11-May-2016,104.00,104.75,102.70,103.95,103.995678397444059374,934607,2705,97195089.00,406456,43.49,2.05,-0.05
10-May-2016,104.95,105.25,103.05,104.95,104.275044348757062588,1279630,3101,133433475.00,548538,42.87,2.20,0.00
9-May-2016,104.55,105.50,104.35,104.80,104.810794933609641029,771121,2747,80821805.00,325770,42.25,1.15,0.25
6-May-2016,102.15,104.40,101.65,103.95,103.659471005518619910,736416,3034,76336493.00,169258,22.98,2.75,1.80
5-May-2016,102.00,103.60,100.65,102.85,102.376765144125760721,835555,3342,85541418.00,171568,20.53,2.95,0.85
4-May-2016,104.75,104.75,101.60,101.95,102.978156900107838723,955130,3696,98357527.00,250330,26.21,3.15,-2.80
3-May-2016,107.00,107.50,104.75,105.05,106.021166929463266475,1066097,4407,113028848.00,327432,30.71,2.75,-1.95
2-May-2016,106.70,108.00,105.15,105.75,106.433735224183943434,1821473,5818,193866175.00,351243,19.28,2.85,-0.95
29-April-2016,105.90,106.95,104.50,106.60,105.751363532127623794,1635275,4347,172932561.00,542887,33.20,2.45,0.70
28-April-2016,107.85,108.30,105.10,105.45,106.561038038768904455,850527,2635,90633040.00,235576,27.70,3.20,-2.40
27-April-2016,107.40,109.15,107.20,107.90,108.233189333207325650,1100462,3888,119106512.00,365696,33.23,1.95,0.50
26-April-2016,106.00,106.95,105.20,106.80,106.322914930551103977,779998,2859,82931661.00,192641,24.70,1.75,0.80
25-April-2016,105.10,107.35,105.10,105.95,106.309906119127483476,957277,2839,101768028.00,255075,26.65,2.25,0.85
22-April-2016,106.50,106.75,104.95,105.30,105.593849943752444754,1030267,4321,108789859.00,373040,36.21,1.80,-1.20
21-April-2016,108.60,108.90,105.95,106.50,107.193772174202919256,839940,3685,90036337.00,262970,31.31,2.95,-2.10
20-April-2016,109.30,110.00,107.25,108.15,108.218464709924413468,733464,3577,79374348.00,204694,27.91,2.75,-1.15
18-April-2016,109.50,111.10,108.30,109.20,109.295444073570000228,1315210,6734,143746461.00,469639,35.71,2.80,-0.30
13-April-2016,112.55,112.80,109.80,110.30,111.161075361920708083,1725447,4793,191802544.00,912744,52.90,3.00,-2.25
12-April-2016,110.50,112.75,110.10,111.55,111.749793157558121943,958459,4849,107107595.00,245342,25.60,2.65,1.05
11-April-2016,107.20,110.30,106.75,109.70,108.386355871147771582,1050723,4442,113884037.00,285371,27.16,3.55,2.50
8-April-2016,107.00,107.60,106.35,107.00,107.025067088004414014,558222,2571,59743747.00,148247,26.56,1.25,0.00
7-April-2016,107.50,108.75,106.25,107.00,107.566784311034604151,670382,2990,72110836.00,112838,16.83,2.50,-0.50
6-April-2016,109.20,109.25,106.20,107.75,107.403111970175200725,951423,4279,102185791.00,234617,24.66,3.05,-1.45
5-April-2016,109.50,110.65,108.00,108.80,109.255495960268620072,997096,5079,108938218.00,192572,19.31,2.65,-0.70
4-April-2016,111.35,111.35,109.40,109.95,110.096990858981298649,655835,3638,72205460.00,217649,33.19,1.95,-1.40
1-April-2016,108.50,110.90,107.85,110.20,109.914261960429197615,1280995,6598,140799620.00,270169,21.09,3.05,1.70
31-March-2016,108.70,109.00,107.00,108.55,108.204833663484561308,1122213,5580,121428871.00,335673,29.91,2.00,-0.15
30-March-2016,108.20,108.60,107.10,108.10,107.887150187334232378,1337716,4469,144322367.00,404096,30.21,1.50,-0.10
29-March-2016,105.25,108.10,104.75,106.65,106.789090461018060178,1598766,6809,170730767.00,301306,18.85,3.35,1.40
28-March-2016,106.70,107.40,103.50,104.70,105.795449682338906989,1528201,7274,161676712.00,393399,25.74,3.90,-2.00
23-March-2016,104.00,106.30,103.20,105.95,105.294787635938592235,2094328,7704,220521822.00,429967,20.53,3.10,1.95
22-March-2016,103.90,105.00,102.05,103.45,103.925126145216391220,1998094,7729,207652171.00,599892,30.02,2.95,-0.45
21-March-2016,97.75,103.15,97.45,102.85,101.433327737479860756,3431112,14346,348029108.00,820686,23.92,5.70,5.10
18-March-2016,95.50,97.90,95.00,97.30,96.375635049906372317,763129,4262,73547042.00,306186,40.12,2.90,1.80
17-March-2016,97.00,97.80,94.75,95.15,96.663689778052133898,890975,3780,86124931.00,211361,23.72,3.05,-1.85
16-March-2016,96.20,96.90,94.20,96.05,95.644709047458048333,692106,2761,66196277.00,209928,30.33,2.70,-0.15
15-March-2016,97.50,97.65,93.75,95.80,95.979822113773379574,1593378,4049,152932137.00,677509,42.52,3.90,-1.70
14-March-2016,98.00,98.00,96.50,97.15,97.319574252122411463,782247,3118,76127945.00,196675,25.14,1.50,-0.85
11-March-2016,96.00,98.40,95.80,97.00,97.085652404794416628,1318200,5450,127978307.00,260009,19.72,2.60,1.00
10-March-2016,97.65,98.00,95.40,96.45,96.715485960095731622,1408521,6008,136225793.00,234572,16.65,2.60,-1.20
9-March-2016,91.70,97.45,90.90,97.15,93.514994845945315370,5053303,10183,472559604.00,1021547,20.22,6.55,5.45
8-March-2016,93.90,94.00,91.05,91.95,92.490696227945170966,635065,3800,58737604.00,156593,24.66,2.95,-1.95
4-March-2016,94.65,94.85,92.85,93.40,93.455663394335656704,1686056,7522,157571482.00,802032,47.57,2.00,-1.25
3-March-2016,94.00,94.75,92.30,93.90,93.241653537241311626,947617,5336,88357376.00,322876,34.07,2.45,-0.10
2-March-2016,92.00,94.20,92.00,93.50,93.292019901237667299,1290573,6679,120400162.00,518323,40.16,2.20,1.50
1-March-2016,88.50,91.10,88.40,90.90,89.818785676316067987,3335371,12790,299578973.00,1857128,55.68,2.70,2.40
29-February-2016,85.90,88.95,84.50,87.60,87.179720306262227543,1449085,5788,126330825.00,162003,11.18,4.45,1.70
26-February-2016,87.20,87.55,84.85,85.55,85.972799830977519632,1060214,5007,91149566.00,404922,38.19,2.70,-1.65
25-February-2016,87.90,88.05,85.80,86.00,86.820960945142599142,531560,2932,46150550.00,191409,36.01,2.25,-1.90
24-February-2016,88.60,89.15,87.20,87.50,88.250718257504236139,490423,3549,43280182.00,176678,36.03,1.95,-1.10
23-February-2016,92.45,92.45,88.70,89.05,89.979493558311700798,832080,3318,74870137.00,262990,31.61,3.75,-3.40
22-February-2016,91.95,92.60,91.30,92.20,92.078859622373637140,800156,5578,73677452.00,312630,39.07,1.30,0.25
19-February-2016,89.35,91.50,88.95,91.20,90.388870850756859654,763814,4668,69040285.00,266345,34.87,2.55,1.85
18-February-2016,91.00,91.10,86.75,89.75,89.559407704990156561,1125115,6869,100764633.00,253572,22.54,4.35,-1.25
17-February-2016,87.30,90.50,85.10,90.10,88.134485709977423951,941706,6195,82996774.00,222016,23.58,5.40,2.80
16-February-2016,90.90,91.00,86.90,87.45,88.697482298265997325,912340,3602,80922261.00,165077,18.09,4.10,-3.45
15-February-2016,84.50,89.95,84.50,89.55,87.834423225925545101,1235137,4923,108487546.00,352718,28.56,5.45,5.05
12-February-2016,84.60,84.60,80.40,83.20,82.532296809452751139,2215482,8915,182848818.00,338919,15.30,4.20,-1.40
11-February-2016,87.40,87.90,78.05,81.10,83.860702692504509906,1547704,6724,129791545.00,470791,30.42,9.85,-6.30
10-February-2016,87.95,88.10,85.50,87.35,86.754429635244146729,812708,3177,70506019.00,164524,20.24,2.60,-0.60
9-February-2016,88.00,89.10,86.90,88.35,88.019415515232981661,663593,2509,58409068.00,121295,18.28,2.20,0.35
8-February-2016,90.60,92.45,88.70,89.40,90.897699178703889866,989777,2950,89968452.00,225161,22.75,3.75,-1.20
5-February-2016,88.60,91.10,87.60,90.60,89.522371095942049076,1053167,3798,94282007.00,344366,32.70,3.50,2.00
4-February-2016,88.20,89.10,86.70,87.35,88.038641644369305861,812129,3147,71498734.00,182223,22.44,2.40,-0.85
3-February-2016,88.40,89.95,85.65,86.90,88.554497716700306104,820961,3029,72699789.00,199504,24.30,4.30,-1.50
2-February-2016,92.00,93.00,90.10,90.75,91.938885060823311110,1087001,3511,99937660.00,256006,23.55,2.90,-1.25
1-February-2016,89.50,92.40,89.20,91.30,91.111165870117372044,1201223,5105,109444828.00,222368,18.51,3.20,1.80
29-January-2016,88.25,89.70,87.70,89.35,88.759962888331569562,482867,2108,42859257.00,142646,29.54,2.00,1.10
28-January-2016,88.20,89.35,87.65,88.20,88.640482419174173681,548154,2430,48588635.00,161551,29.47,1.70,0.00
27-January-2016,86.95,88.65,85.80,88.20,87.637435576938058643,577627,3078,50621749.00,134051,23.21,2.85,1.25
25-January-2016,86.90,87.15,86.05,86.50,86.594762081502942474,541551,2454,46895480.00,151212,27.92,1.10,-0.40
22-January-2016,84.90,86.05,84.10,85.70,85.044368407693254956,795814,3192,67679499.00,213978,26.89,1.95,0.80
21-January-2016,85.00,85.35,82.30,83.60,83.789428747206915252,905361,3064,75859681.00,138389,15.29,3.05,-1.40
20-January-2016,85.55,85.65,82.15,83.60,84.023611064155569102,916943,5479,77044862.00,205659,22.43,3.50,-1.95
19-January-2016,83.90,87.00,83.40,86.85,85.101461502685453332,1318027,4069,112166024.00,266479,20.22,3.60,2.95
18-January-2016,85.50,85.50,81.50,83.15,83.425491296945530303,1428464,4840,119170311.00,249825,17.49,4.00,-2.35
15-January-2016,89.50,89.60,84.65,85.05,87.247501138544088096,926622,3875,80845454.00,211117,22.78,4.95,-4.45
14-January-2016,87.50,90.60,87.25,88.60,88.601085764722294290,767017,3319,67958539.00,125372,16.35,3.35,1.10
13-January-2016,93.20,93.40,86.45,90.05,89.891102635988058570,1561957,5882,140406037.00,244603,15.66,6.95,-3.15
12-January-2016,93.40,94.00,91.25,92.10,92.588892951746012849,940772,3802,87105038.00,184125,19.57,2.75,-1.30
11-January-2016,91.80,92.85,90.40,92.40,91.928534125652167299,986135,4004,90653945.00,173083,17.55,2.45,0.60
8-January-2016,91.90,92.50,90.45,90.90,91.706286254139299728,620274,2460,56883025.00,148709,23.97,2.05,-1.00
7-January-2016,91.65,92.30,90.30,91.05,91.168868198851636085,1097039,3722,100015804.00,210035,19.15,2.00,-0.60
6-January-2016,93.35,94.10,92.00,92.55,92.934792373204020213,906121,3300,84210167.00,223981,24.72,2.10,-0.80
5-January-2016,92.95,93.40,92.40,93.10,93.012035214145091192,915314,3703,85135218.00,269593,29.45,1.00,0.15
4-January-2016,90.20,92.30,90.20,91.95,91.566343865026009186,2103872,7785,192643867.00,546624,25.98,2.10,1.75
1-January-2016,88.00,89.05,87.65,88.75,88.543166807650590383,485871,1778,43020557.00,115463,23.76,1.40,0.75
31-December-2015,89.40,90.00,87.70,88.00,88.610937484692028098,612426,2136,54267642.00,217384,35.50,2.30,-1.40
30-December-2015,90.10,90.50,89.20,89.50,89.926116172384829101,464310,1726,41753595.00,136271,29.35,1.30,-0.60
29-December-2015,88.95,89.90,88.80,89.65,89.447740870559968016,505261,2090,45194455.00,171612,33.97,1.10,0.70
28-December-2015,88.45,89.50,87.80,88.90,88.861031071599773390,573675,4274,50977352.00,203840,35.53,1.70,0.45
24-December-2015,88.45,88.55,87.40,87.95,87.974296969559141985,395751,1559,34815916.00,114992,29.06,1.15,-0.50
23-December-2015,88.45,89.20,87.45,87.90,87.986642951501912466,579095,2249,50952625.00,167861,28.99,1.75,-0.55
22-December-2015,89.80,89.90,88.10,88.40,89.052979973857252616,501095,2032,44624003.00,188247,37.57,1.80,-1.40
21-December-2015,89.80,90.40,88.70,89.30,89.501702320729372088,559824,2196,50105201.00,122133,21.82,1.70,-0.50
18-December-2015,89.20,90.80,88.55,89.65,89.755605531821681935,1488262,4848,133579857.00,298470,20.05,2.25,0.45
17-December-2015,89.20,89.50,88.00,89.25,88.647420377175379980,989195,4249,87689585.00,264885,26.78,1.50,0.05
16-December-2015,88.00,89.20,87.30,87.95,88.151706060083023433,1147146,3795,101122877.00,252605,22.02,1.90,-0.05
15-December-2015,86.85,87.70,85.90,87.35,86.790226918507314414,847573,3657,73561053.00,197778,23.33,1.80,0.50
14-December-2015,85.80,87.15,84.80,86.05,85.980714984795769967,1126989,4277,96899320.00,211733,18.79,2.35,0.25
11-December-2015,89.95,89.95,85.25,86.40,86.776183102834927605,1380776,5855,119818471.00,324322,23.49,4.70,-3.55
10-December-2015,87.10,89.35,85.90,89.05,87.731596543909071505,1227514,5936,107691763.00,331933,27.04,3.45,1.95
9-December-2015,89.70,89.75,86.30,86.55,87.582585341503823409,979623,5111,85797915.00,,,3.45,-3.15
8-December-2015,90.40,91.30,89.30,89.70,90.425451809936043773,1112636,4514,100610613.00,331603,29.80,2.00,-0.70
7-December-2015,91.20,91.30,89.50,90.10,90.356451845098133307,833560,3889,75317524.00,292773,35.12,1.80,-1.10
4-December-2015,91.70,92.90,90.15,90.35,91.325409454480703747,1325361,5425,121039136.00,377761,28.50,2.75,-1.35
3-December-2015,92.60,93.25,91.55,91.85,92.352062958619939314,992652,3518,91673460.00,365396,36.81,1.70,-0.75
2-December-2015,93.25,93.95,92.10,92.85,92.895647127614207395,1364754,4982,126779706.00,301524,22.09,1.85,-0.40
1-December-2015,95.50,95.55,93.00,93.35,93.926525609466174567,1459597,6391,137094875.00,517954,35.49,2.55,-2.15
30-November-2015,98.30,99.65,92.90,94.50,96.837454488555804614,2709758,9799,262406067.00,952492,35.15,6.75,-3.80
27-November-2015,97.00,97.80,95.50,97.50,96.778353191402249642,1905103,7359,184372731.00,480077,25.20,2.30,0.50
26-November-2015,95.00,95.50,93.55,94.05,94.848474396490017839,539262,2878,51148178.00,180000,33.38,1.95,-0.95
24-November-2015,96.20,96.80,94.30,94.75,95.240052696231151305,1067249,4922,101644851.00,296847,27.81,2.50,-1.45
23-November-2015,94.00,96.40,93.50,96.05,95.081394427073992925,1539012,6497,146331407.00,504331,32.77,2.90,2.05
20-November-2015,93.40,93.90,92.55,93.60,93.155214418306143561,1100046,5004,102475021.00,323031,29.37,1.35,0.20
19-November-2015,92.50,93.35,92.00,93.10,92.729975317901462716,1109306,4306,102865918.00,427218,38.51,1.35,0.60
18-November-2015,92.00,92.90,91.30,91.75,92.115116908854115134,1364439,4777,125685458.00,466736,34.21,1.60,-0.25
17-November-2015,91.00,92.20,90.60,91.95,91.788970718297194911,1085456,4673,99632889.00,312549,28.79,1.60,0.95
16-November-2015,90.30,91.10,90.00,90.50,90.531990695945816059,780305,2977,70642565.00,216258,27.71,1.10,0.20
13-November-2015,90.10,91.45,89.60,90.30,90.331646330414447923,1341037,6210,121138080.00,377818,28.17,1.85,0.20
11-November-2015,90.90,90.90,90.00,90.50,90.434678391192923185,380058,2222,34370423.00,160626,42.26,0.90,-0.40
10-November-2015,88.70,90.10,88.25,89.50,89.406189474083642567,1264954,4879,113094717.00,292791,23.15,1.85,0.80
9-November-2015,84.50,89.40,83.10,88.90,87.734822261218106811,2057767,6404,180537822.00,524994,25.51,6.30,4.40
6-November-2015,85.20,88.00,84.20,87.55,86.617100679394866643,1909199,6917,165369282.00,389770,20.42,3.80,2.35
5-November-2015,91.20,91.45,86.40,86.80,88.430506185781599500,4237298,13988,374706407.00,1211718,28.60,5.05,-4.40
4-November-2015,91.75,93.45,91.60,92.15,92.564305398386356255,2872877,10690,265925864.00,769359,26.78,1.85,0.40
3-November-2015,91.00,91.15,89.30,90.35,90.257284971211517920,1582230,5481,142807784.00,382420,24.17,1.85,-0.65
2-November-2015,94.25,94.60,89.30,90.25,91.112638957275016312,1998456,6569,182084600.00,606739,30.36,5.30,-4.00
30-October-2015,93.95,94.95,92.60,93.65,93.995175314238898751,1308479,6497,122990713.00,321278,24.55,2.35,-0.30
